,service_request_id,requested_datetime,service_name,agency_responsible,council_district,status_description,lat,long
6477,5092265,2018-07-17 16:17:00,HIGH GRASS WEEDS,IPL,2.0,CLOSED,38.1653727421,-85.6964194079
6478,5092267,2018-07-17 16:17:00,ILLEGAL DUMPING,SWMS,6.0,CLOSED,38.233009781599996,-85.76236179029999
6479,5092268,2018-07-17 16:17:00,OVERGROWTH,LPM,17.0,CLOSED,38.2876023125,-85.572316884
6480,5092269,2018-07-17 16:18:00,SIGNAGE REPAIR,PUBLIC WORKS,24.0,CLOSED,38.1070144439,-85.696616314
6481,5092271,2018-07-17 16:19:00,SIGNAGE REPAIR,PUBLIC WORKS,24.0,CLOSED,38.1093058099,-85.6966970595
6482,5092272,2018-07-17 16:19:00,GARBAGE MISSED,SWMS,26.0,OPEN,38.2270412914,-85.6344262233
6483,5092273,2018-07-17 16:19:42,VAP STRUC WEEDS,IPL,15.0,CLOSED,38.1752286823,-85.8096756113
6484,5092274,2018-07-17 16:19:55,TRASH PVT PROP,IPL,15.0,CLOSED,38.1888266158,-85.789791658
6485,5092275,2018-07-17 16:20:00,VAP STRUC WEEDS,IPL,6.0,OPEN,38.2139979713,-85.7681513125
6486,5092277,2018-07-17 16:21:00,STREET TREE,COMMUNITY FORESTRY ARBORIST,21.0,CLOSED,38.1829546477,-85.7833380959
6487,5089542,2018-07-17 16:23:00,RECYCLING MISSED,SWMS,8.0,CLOSED,38.2148055183,-85.6941173997
6488,5092278,2018-07-17 16:23:49,EXTERIOR VIOL,IPL,24.0,CLOSED,38.1041919971,-85.6931849053
6489,5092279,2018-07-17 16:24:00,STREET POTHOLE,LPM,19.0,CLOSED,,
6490,5092280,2018-07-17 16:25:00,SIGNAGE REPAIR,PUBLIC WORKS,24.0,CLOSED,38.1123180378,-85.6932100758
6491,5092281,2018-07-17 16:25:00,EMERGENCY MISC,EMERGENCY MANAGEMENT AGENCY,5.0,CLOSED,38.2594551966,-85.8101122846
6492,5092282,2018-07-17 16:26:00,MOSQUITOS,HEALTH DEPARTMENT,13.0,CLOSED,38.129981485500004,-85.75640178020001
6493,5089190,2018-07-17 16:27:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.2014667336,-85.69720041069999
6494,5092283,2018-07-17 16:28:00,TRAF SIGNAL NEW,PUBLIC WORKS,24.0,CLOSED,38.1127739013,-85.6900137421
6495,5092285,2018-07-17 16:30:07,YARD WASTE MISS,SWMS,21.0,CLOSED,38.160163704,-85.76303419439999
6496,5088769,2018-07-17 16:32:00,VEHICLE PVT PROP,IPL,1.0,CLOSED,38.1805277274,-85.8537514844
6497,5092287,2018-07-17 16:33:51,VEHICLE PVT PROP,IPL,1.0,CLOSED,38.1806828404,-85.8538558096
6498,5092288,2018-07-17 16:34:12,INTERIOR VIOL,IPL,22.0,CLOSED,38.163092381300004,-85.6068978052
6499,5087747,2018-07-17 16:35:00,VEHICLE PVT PROP,IPL,1.0,CLOSED,38.180945291,-85.8541434339
6500,5092290,2018-07-17 16:36:01,VAP STRUC WEEDS,IPL,23.0,CLOSED,38.1045604809,-85.64614125840001
6501,5092291,2018-07-17 16:37:55,INTERIOR VIOL,IPL,12.0,CLOSED,38.1609685334,-85.8358025264
6502,5092293,2018-07-17 16:38:00,DAMAGE GARB CART,SWMS,8.0,OPEN,38.214848269099996,-85.67948781390001
6503,5092298,2018-07-17 16:41:00,ZONING CONCERNS,IPL,2.0,CLOSED,38.1580342531,-85.6605555357
6504,5092299,2018-07-17 16:43:00,REPORT LITTERER,SWMS,11.0,OPEN,38.2155105956,-85.591073334
6505,5092301,2018-07-17 16:43:00,SIGNAGE NEW,PUBLIC WORKS,15.0,OPEN,38.1787915846,-85.8102321945
6506,5092300,2018-07-17 16:43:32,INTERIOR VIOL,IPL,23.0,CLOSED,38.1514611295,-85.6273289489
6507,5092352,2018-07-17 16:44:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,8.0,OPEN,38.230262155300004,-85.709124386
6508,5092304,2018-07-17 16:44:34,EXTERIOR VIOL,IPL,15.0,CLOSED,38.1927262683,-85.7711730296
6509,5092305,2018-07-17 16:45:00,STREET POTHOLE,LPM,5.0,CLOSED,38.2625780619,-85.7858493543
6510,5092307,2018-07-17 16:46:00,STREET POTHOLE,LPM,5.0,CLOSED,38.2616756037,-85.7837668734
6511,5092308,2018-07-17 16:47:00,STREET HAZARD,LPM,16.0,CLOSED,38.3007959189,-85.6649097829
6512,5092310,2018-07-17 16:47:17,VAP LOT WEEDS,IPL,5.0,CLOSED,38.2633629467,-85.78985699
6513,5092311,2018-07-17 16:48:18,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.26326483,-85.790008176
6514,5092312,2018-07-17 16:49:00,LIGHTING NEW,PUBLIC WORKS,25.0,OPEN,38.1324074662,-85.8449262132
6515,5092315,2018-07-17 16:50:00,NEW RECYCLE CART,SWMS,4.0,CLOSED,38.2315004373,-85.7475427722
6516,5092314,2018-07-17 16:50:29,INTERIOR VIOL,IPL,12.0,CLOSED,38.1609685334,-85.8358025264
6517,5092317,2018-07-17 16:52:00,DAMAGE GARB CART,SWMS,8.0,OPEN,38.2332227032,-85.7104442796
6518,5092322,2018-07-17 16:52:00,GARBAGE MISSED,SWMS,8.0,OPEN,38.2332227032,-85.7104442796
6519,5092324,2018-07-17 16:54:26,ZONING CONCERNS,IPL,8.0,CLOSED,38.2357392718,-85.7245759616
6520,5092326,2018-07-17 16:55:25,VEHICLE PVT PROP,IPL,23.0,CLOSED,38.1463798818,-85.6182743314
6521,5092328,2018-07-17 16:56:37,ANIMAL NUISANCE,ANIMAL SERVICES,7.0,CLOSED,38.2741555637,-85.57438691770001
6522,5092330,2018-07-17 16:57:00,RAT BAITING,IPL,24.0,CLOSED,38.144270851,-85.6643017176
6523,5092331,2018-07-17 16:58:02,VAP LOT WEEDS,IPL,5.0,CLOSED,38.2640573909,-85.7890531244
6524,5083305,2018-07-17 16:59:00,HIGH GRASS WEEDS,IPL,16.0,CLOSED,38.3330371659,-85.62399844
6525,5092335,2018-07-17 17:00:00,STREET POTHOLE,LPM,4.0,CLOSED,38.2591860772,-85.7866997738
6526,5092337,2018-07-17 17:02:00,TRAF SIGNAL NEW,PUBLIC WORKS,4.0,CLOSED,38.2612728831,-85.7860812499
6527,5092338,2018-07-17 17:06:00,TRASH PVT PROP,IPL,15.0,CLOSED,38.2195386819,-85.7439995199
6528,5092339,2018-07-17 17:06:00,SIDEWALK OBSTRUC,LPM,15.0,CLOSED,38.1920761584,-85.7652018188
6529,5092341,2018-07-17 17:08:00,SIGNAGE NEW,PUBLIC WORKS,3.0,OPEN,38.2167544355,-85.7979166186
6530,5092342,2018-07-17 17:10:24,DEAD ANIMAL,SWMS,5.0,CLOSED,38.273145606599996,-85.8134269442
6531,5092344,2018-07-17 17:13:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.2180005814,-85.72977880090001
6532,5092345,2018-07-17 17:13:00,DAMAGE GARB CART,SWMS,10.0,OPEN,38.2180005814,-85.72977880090001
6533,5092350,2018-07-17 17:21:32,RECYCLING MISSED,SWMS,6.0,CLOSED,38.2311248103,-85.7573118392
6534,5067289,2018-07-17 17:28:00,OVERGROWTH,LPM,5.0,CLOSED,38.2572074195,-85.8221728542
6535,5092353,2018-07-17 17:28:25,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.2573849585,-85.82195203970001
6536,5092354,2018-07-17 17:33:48,YARD WASTE MISS,SWMS,5.0,CLOSED,38.253970765300004,-85.8158492244
6537,5092356,2018-07-17 17:41:00,TRAF SIGNAL REPR,PUBLIC WORKS,18.0,CLOSED,38.2202735953,-85.5815323769
6538,5092357,2018-07-17 17:42:00,SIDEWALK OBSTRUC,LPM,8.0,CLOSED,38.2352800677,-85.715677223
6539,5092358,2018-07-17 17:43:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.2053502537,-85.7115130182
6540,5092402,2018-07-17 17:43:00,GARBAGE MISSED,SWMS,10.0,CLOSED,38.2053502537,-85.7115130182
6541,5091857,2018-07-17 17:45:00,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2596872409,-85.8227089646
6542,5092361,2018-07-17 17:45:07,NGARBAGE QUEST,SWMS,10.0,CLOSED,38.2034560209,-85.7094771633
6543,5092362,2018-07-17 17:46:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.2311243154,-85.7492445665
6544,5092363,2018-07-17 17:48:00,HIGH GRASS WEEDS,IPL,14.0,CLOSED,38.065657583400004,-85.8814271372
6545,5092368,2018-07-17 17:58:28,RECYCLING MISSED,SWMS,6.0,CLOSED,38.2355783573,-85.7565442008
6546,5092371,2018-07-17 18:01:12,RECYCLING MISSED,SWMS,1.0,CLOSED,38.2422489864,-85.8187236682
6547,5092373,2018-07-17 18:03:00,NOISE CONCERNS,METRO POLICE DEPARTMENT,9.0,CLOSED,38.2548601772,-85.7234282555
6548,5092374,2018-07-17 18:04:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,3.0,CLOSED,38.2224292771,-85.78385178100001
6549,5092375,2018-07-17 18:05:00,HIGH GRASS WEEDS,IPL,8.0,CLOSED,38.2209218887,-85.6960944737
6550,5092379,2018-07-17 18:07:00,RECYCLING MISSED,SWMS,6.0,CLOSED,38.2375884726,-85.7612379551
6551,5092377,2018-07-17 18:07:05,GARBAGE MISSED,SWMS,6.0,CLOSED,38.2375884726,-85.7612379551
6552,5092381,2018-07-17 18:10:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.2034560209,-85.7094771633
6553,5092382,2018-07-17 18:11:06,LIGHTING REPAIR,PUBLIC WORKS,1.0,CLOSED,38.2484263765,-85.8236714162
6554,5092293,2018-07-17 18:12:00,DAMAGE GARB CART,SWMS,8.0,OPEN,38.214848269099996,-85.67948781390001
6555,5092384,2018-07-17 18:14:44,STRAY ANIMAL,ANIMAL SERVICES,21.0,CLOSED,38.1815688042,-85.7662188695
6556,5092385,2018-07-17 18:17:02,STREET CLEANING,SWMS,4.0,CLOSED,38.224033524,-85.7453626706
6557,5092386,2018-07-17 18:18:53,STREET CLEANING,SWMS,4.0,CLOSED,38.2242130814,-85.7469956779
6558,5092387,2018-07-17 18:21:09,EXTERIOR VIOL,IPL,26.0,CLOSED,38.2009479331,-85.6615241651
6559,5092389,2018-07-17 18:23:00,EXTERIOR VIOL,IPL,4.0,CLOSED,38.2355795108,-85.735231028
6560,5092390,2018-07-17 18:25:56,VAP STRUC WEEDS,IPL,15.0,CLOSED,38.1937617137,-85.7925096924
6561,5092391,2018-07-17 18:27:04,VAP STRUC WEEDS,IPL,15.0,CLOSED,38.1936679942,-85.7925355434
6562,5092393,2018-07-17 18:30:00,GARBAGE MISSED,SWMS,9.0,OPEN,38.2602049004,-85.6988133817
6563,5092394,2018-07-17 18:31:25,RECYCLING MISSED,SWMS,5.0,CLOSED,38.2465429348,-85.8306431697
6564,5092395,2018-07-17 18:32:57,RECYCLING MISSED,SWMS,6.0,CLOSED,38.237734189099996,-85.7627104298
6565,5092397,2018-07-17 18:33:00,STREET HAZARD,LPM,19.0,CLOSED,38.2678862843,-85.5234634661
6566,5092399,2018-07-17 18:36:59,YARD WASTE MISS,SWMS,5.0,CLOSED,38.2531084575,-85.8238133616
6567,5092403,2018-07-17 18:38:00,STOLEN GARB CART,SWMS,15.0,OPEN,38.1784416558,-85.7913078534
6568,5092405,2018-07-17 18:40:23,DEAD ANIMAL,SWMS,22.0,CLOSED,38.133225945300005,-85.55861212479999
6569,5092406,2018-07-17 18:41:11,INTERIOR VIOL,IPL,3.0,CLOSED,38.1946062528,-85.7940657964
6570,5092408,2018-07-17 18:45:00,DEAD ANIMAL,SWMS,19.0,CLOSED,38.277871308,-85.5174373059
6571,5092410,2018-07-17 18:48:00,STOLEN GARB CART,SWMS,21.0,OPEN,38.1819228663,-85.7641342521
6572,5092409,2018-07-17 18:48:13,HIGH GRASS WEEDS,IPL,2.0,CLOSED,38.1892456389,-85.6653890591
6573,5092411,2018-07-17 18:49:16,EXTERIOR VIOL,IPL,2.0,CLOSED,38.1886662765,-85.6642468805
6574,5092412,2018-07-17 18:50:42,VEHICLE PVT PROP,IPL,2.0,CLOSED,38.1890998866,-85.66086956550001
6575,5092415,2018-07-17 18:56:00,VEHICLE PVT PROP,IPL,23.0,CLOSED,38.0927265996,-85.6559503239
6576,5092414,2018-07-17 18:56:23,DEAD ANIMAL,SWMS,8.0,CLOSED,38.2142078775,-85.6855703019
6577,5092416,2018-07-17 18:57:54,INTERIOR VIOL,IPL,14.0,CLOSED,38.0594269046,-85.8985168427
6578,5092418,2018-07-17 19:01:00,EXTERIOR VIOL,IPL,14.0,CLOSED,38.1261104955,-85.86086144800001
6579,5092419,2018-07-17 19:05:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,12.0,CLOSED,38.1716404863,-85.8386793207
6580,5092420,2018-07-17 19:19:00,ILLEGAL DUMPING,SWMS,6.0,CLOSED,38.2354402856,-85.7638221609
6581,5092421,2018-07-17 19:21:00,GARBAGE MISSED,SWMS,6.0,CLOSED,38.2334797897,-85.7629421701
6582,5092425,2018-07-17 20:20:00,GARBAGE MISSED,SWMS,10.0,CLOSED,38.2214860117,-85.7319211598
6583,5092426,2018-07-17 20:26:00,STREET TREE,LPM,21.0,CLOSED,38.1622961439,-85.7688563263
6584,5092429,2018-07-17 21:01:00,NEW RECYCLE CART,SWMS,10.0,OPEN,38.2201510999,-85.7353925714
6585,5092430,2018-07-17 21:06:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.1660412169,-85.796732631
6586,5092431,2018-07-17 21:27:00,LIGHTING REPAIR,PUBLIC WORKS,15.0,CLOSED,38.1928823692,-85.7993883222
6587,5092432,2018-07-18 01:07:00,STRAY ANIMAL,ANIMAL SERVICES,13.0,CLOSED,38.1292290079,-85.78961847
6588,5092518,2018-07-18 06:36:00,EXTERIOR VIOL,IPL,11.0,CLOSED,38.189303125500004,-85.6012315345
6589,5092519,2018-07-18 06:41:00,SIDEWALK REPAIR,PUBLIC WORKS,11.0,CLOSED,38.1892860989,-85.6017531696
6590,5091754,2018-07-18 07:04:00,PESTS,IPL,2.0,CLOSED,38.186051759099996,-85.6485241025
6591,5092522,2018-07-18 07:04:00,JUNK VIOLATION,SWMS,3.0,CLOSED,38.2317714146,-85.8062065174
6592,5092524,2018-07-18 07:06:00,JUNK VIOLATION,SWMS,3.0,CLOSED,38.2318117718,-85.8064754834
6593,5092525,2018-07-18 07:07:00,EXTERIOR VIOL,IPL,11.0,CLOSED,38.1905237859,-85.6023051067
6594,5092526,2018-07-18 07:07:00,JUNK VIOLATION,SWMS,3.0,CLOSED,38.231458506799996,-85.8061928506
6595,5092527,2018-07-18 07:12:00,DUST,AIR POLLUTION CONTROL,4.0,CLOSED,38.257748346599996,-85.7454469593
6596,5092528,2018-07-18 07:13:00,TRAF SIGNAL REPR,PUBLIC WORKS,10.0,CLOSED,38.1955228052,-85.7076161218
6597,5092529,2018-07-18 07:14:07,NRECYCLING QUEST,SWMS,8.0,CLOSED,38.213414684600004,-85.6812801107
6598,5092530,2018-07-18 07:18:00,ILLEGAL DUMPING,SWMS,5.0,OPEN,38.2617681987,-85.78331644100001
6599,5092531,2018-07-18 07:19:00,SIGN OBSTRUCTION,PUBLIC WORKS,25.0,CLOSED,38.1182038692,-85.8083293516
6600,5092536,2018-07-18 07:26:00,NEW RECYCLE CART,SWMS,26.0,CLOSED,38.218291127600004,-85.6533184707
6601,5092533,2018-07-18 07:27:00,STOP SIGN REPAIR,PUBLIC WORKS,7.0,CLOSED,38.2772926537,-85.5994837159
6602,5092534,2018-07-18 07:27:57,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2502667417,-85.7885066402
6603,5092535,2018-07-18 07:28:11,EXTERIOR VIOL,IPL,21.0,CLOSED,38.1514172683,-85.7680413465
6604,5092537,2018-07-18 07:29:53,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2503218897,-85.78828143220001
6605,5092539,2018-07-18 07:32:00,REPORT LITTERER,SWMS,24.0,OPEN,38.1384383602,-85.6867393932
6606,5092542,2018-07-18 07:32:00,NEW RECYCLE CART,SWMS,15.0,CLOSED,38.1981485849,-85.759680058
6607,5092541,2018-07-18 07:33:28,GARBAGE MISSED,SWMS,18.0,CLOSED,38.2300052048,-85.6318227287
6608,5085251,2018-07-18 07:35:00,GARBAGE MISSED,SWMS,6.0,CLOSED,38.2378898172,-85.7612964561
6609,5092544,2018-07-18 07:37:00,NEW RECYCLE CART,SWMS,8.0,CLOSED,38.2324391404,-85.7061145689
6610,5092545,2018-07-18 07:39:00,MISCELLANEOUS,LOUISVILLE FIRE DEPARTMENT,13.0,CLOSED,38.1445100821,-85.773725699
6611,5092546,2018-07-18 07:40:00,NEW RECYCLE CART,SWMS,4.0,CLOSED,38.2341069446,-85.7440971878
6612,5092547,2018-07-18 07:43:00,GARBAGE VIOLATIO,SWMS,6.0,CLOSED,38.2323448428,-85.7644783951
6613,5092548,2018-07-18 07:44:00,NEW RECYCLE CART,SWMS,4.0,CLOSED,38.249480458600004,-85.7273102116
6614,5092549,2018-07-18 07:47:00,ZONING CONCERNS,IPL,24.0,CLOSED,38.131218365,-85.6886925296
6615,5092551,2018-07-18 07:48:00,DAMAGE GARB CART,SWMS,9.0,CLOSED,38.2568829504,-85.7163291776
6616,5087268,2018-07-18 07:49:00,OVERGROWTH,LPM,20.0,OPEN,38.160362183800004,-85.4987388281
6617,5092552,2018-07-18 07:52:06,ZONING CONCERNS,IPL,24.0,CLOSED,38.1166741324,-85.6890932464
6618,5092553,2018-07-18 07:55:33,ZONING CONCERNS,IPL,24.0,CLOSED,38.116161880300005,-85.6903206533
6619,5092554,2018-07-18 07:57:51,VAP LOT WEEDS,IPL,4.0,CLOSED,38.229577497600005,-85.74843622649999
6620,5092555,2018-07-18 07:57:53,VAP EXTERIOR,IPL,1.0,CLOSED,38.248544606100005,-85.8219278646
6621,5092556,2018-07-18 07:58:00,ZONING CONCERNS,IPL,24.0,CLOSED,38.1141642463,-85.6908477212
6622,5092557,2018-07-18 07:59:00,TRASH PVT PROP,IPL,5.0,CLOSED,38.2605162117,-85.8219257773
6623,5092558,2018-07-18 08:00:00,ZONING CONCERNS,IPL,24.0,OPEN,38.1075895841,-85.68794383689999
6624,5092560,2018-07-18 08:02:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,4.0,CLOSED,38.2587416099,-85.7595230049
6625,5092561,2018-07-18 08:03:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,15.0,OPEN,38.2062874423,-85.7808753899
6626,5092562,2018-07-18 08:03:00,TRAF SIG TIMING,PUBLIC WORKS,9.0,OPEN,38.277336513499996,-85.6992123158
6627,5092563,2018-07-18 08:03:00,STOLEN GARB CART,SWMS,6.0,OPEN,38.2138457033,-85.7751970632
6628,5092564,2018-07-18 08:04:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,23.0,CLOSED,38.0947613438,-85.6568862281
6629,5092565,2018-07-18 08:04:00,ROADSIDE LITTER,SWMS,10.0,OPEN,38.2031577494,-85.6909619782
6630,5092566,2018-07-18 08:05:00,YARD WASTE MISS,SWMS,1.0,CLOSED,38.2378735118,-85.82385934279999
6631,5092568,2018-07-18 08:07:00,MOSQUITOS,HEALTH DEPARTMENT,11.0,CLOSED,38.1843040392,-85.59321245390001
6632,5089526,2018-07-18 08:08:00,GARBAGE MISSED,SWMS,8.0,OPEN,38.209107343,-85.6842756684
6633,5092569,2018-07-18 08:10:37,UTILITY CUT,PUBLIC WORKS,4.0,CLOSED,38.250591554,-85.7525231498
6634,5085594,2018-07-18 08:12:00,VAP EXTERIOR,IPL,5.0,CLOSED,38.2650841182,-85.8155385014
6635,5092571,2018-07-18 08:12:00,ACCESS PARK ZONE,PUBLIC WORKS,15.0,OPEN,38.1949957062,-85.7740498097
6636,5092572,2018-07-18 08:14:00,OVERGROWTH,LPM,5.0,OPEN,38.2742436726,-85.7904509598
6637,5092576,2018-07-18 08:15:00,MOSQUITOS,HEALTH DEPARTMENT,4.0,CLOSED,38.257527528400004,-85.7797751938
6638,5092573,2018-07-18 08:15:14,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.229920125,-85.8051919706
6639,5092574,2018-07-18 08:15:31,INTERIOR VIOL,IPL,6.0,CLOSED,38.2361113688,-85.7787148209
6640,5092575,2018-07-18 08:16:00,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2340004154,-85.7897150715
6641,5092577,2018-07-18 08:16:00,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2341909653,-85.7896355438
6642,5092578,2018-07-18 08:17:00,NEW BLDG ISSUE,IPL,8.0,OPEN,38.2380718563,-85.7109561422
6643,5092579,2018-07-18 08:19:00,ALLEY POTHOLE,LPM,15.0,CLOSED,38.1967187487,-85.7877872508
6644,5092580,2018-07-18 08:21:00,DAMAGE GARB CART,SWMS,9.0,OPEN,38.2536896048,-85.69112220699999
6645,5092583,2018-07-18 08:23:00,GARBAGE MISSED,SWMS,6.0,OPEN,38.2365717,-85.7802635739
6646,5092582,2018-07-18 08:23:14,STRAY ANIMAL,ANIMAL SERVICES,26.0,CLOSED,38.2455465639,-85.632639892
6647,5092584,2018-07-18 08:24:00,SIDEWALK REPAIR,PUBLIC WORKS,,CLOSED,38.4053834467,-85.3791295903
6648,5092586,2018-07-18 08:27:12,EXTERIOR VIOL,IPL,9.0,CLOSED,38.2544327828,-85.6626612384
6649,5092591,2018-07-18 08:29:00,DAMAGE GARB CART,SWMS,5.0,OPEN,38.2730710381,-85.793215737
6650,5092592,2018-07-18 08:29:00,DAMAGE GARB CART,SWMS,15.0,OPEN,38.1941016003,-85.7777372734
6651,5092597,2018-07-18 08:30:00,HIGH GRASS WEEDS,IPL,21.0,CLOSED,38.1840167857,-85.6998210079
6652,5092596,2018-07-18 08:30:12,LIGHTING REPAIR,PUBLIC WORKS,2.0,CLOSED,38.1794260264,-85.6399212364
6653,5092598,2018-07-18 08:31:00,PED SIGNAL REPR,PUBLIC WORKS,4.0,OPEN,38.257158496100004,-85.7614876106
6654,5092600,2018-07-18 08:31:00,STREET POTHOLE,LPM,22.0,CLOSED,38.1314350443,-85.6004269929
6655,5092120,2018-07-18 08:32:00,PARK MAINTAIN,METRO PARKS,5.0,CLOSED,38.251492496,-85.82755717270001
6656,5092602,2018-07-18 08:33:00,GARBAGE VIOLATIO,SWMS,7.0,CLOSED,38.2495166999,-85.6099228945
6657,5092604,2018-07-18 08:36:00,GARBAGE MISSED,SWMS,8.0,OPEN,38.2264735447,-85.691104564
6658,5043000,2018-07-18 08:37:00,DAMAGE GARB CART,SWMS,5.0,CLOSED,38.2624442285,-85.7947489555
6659,5082270,2018-07-18 08:37:00,VAP LOT WEEDS,IPL,5.0,CLOSED,38.273145606599996,-85.8134269442
6660,5091623,2018-07-18 08:37:00,SMOKE DETECTOR,LOUISVILLE FIRE DEPARTMENT,5.0,CLOSED,38.264576494,-85.7823655592
6661,5092607,2018-07-18 08:37:00,HIGH GRASS WEEDS,IPL,2.0,CLOSED,38.161520481,-85.6863458574
6662,5092342,2018-07-18 08:38:00,DEAD ANIMAL,SWMS,5.0,CLOSED,38.273145606599996,-85.8134269442
6663,5092610,2018-07-18 08:38:00,SIDEWALK REPAIR,PUBLIC WORKS,15.0,CLOSED,38.1941016003,-85.7777372734
6664,5090442,2018-07-18 08:40:00,VEHICLE PVT PROP,IPL,10.0,CLOSED,38.200450893,-85.672828803
6665,5090296,2018-07-18 08:41:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,10.0,CLOSED,38.200450893,-85.672828803
6666,5092612,2018-07-18 08:41:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,1.0,CLOSED,38.239232729099996,-85.7998546767
6667,5078600,2018-07-18 08:43:00,VAP LOT WEEDS,IPL,1.0,CLOSED,38.2325846196,-85.80598020720001
6668,5092613,2018-07-18 08:45:00,STRAY ANIMAL,ANIMAL SERVICES,21.0,CLOSED,38.1768606783,-85.70217632020001
6669,5092614,2018-07-18 08:46:46,UTILITY CUT,PUBLIC WORKS,4.0,CLOSED,38.250591554,-85.7525231498
6670,5092617,2018-07-18 08:47:00,VAP STRUC WEEDS,IPL,12.0,CLOSED,38.1753954121,-85.8348020967
6671,5061217,2018-07-18 08:48:00,DAMAGE GARB CART,SWMS,8.0,CLOSED,38.2292383087,-85.6940596175
6672,5092619,2018-07-18 08:48:00,JUNK VIOLATION,SWMS,10.0,CLOSED,38.2290424633,-85.7357171176
6673,5092618,2018-07-18 08:48:32,ROAD CONSTRUCT,PUBLIC WORKS,4.0,CLOSED,38.2587416099,-85.7595230049
6674,5092528,2018-07-18 08:50:00,TRAF SIGNAL REPR,PUBLIC WORKS,10.0,CLOSED,38.1955228052,-85.7076161218
6675,5092621,2018-07-18 08:50:00,OVERGROWTH,LPM,12.0,CLOSED,38.1752194531,-85.8350117935
6676,5092622,2018-07-18 08:50:19,DEAD ANIMAL,SWMS,15.0,CLOSED,38.1767430452,-85.7907847544
6677,5092625,2018-07-18 08:51:00,NJUNK QUESTION,SWMS,15.0,CLOSED,38.1969017283,-85.7647664796
6678,5092624,2018-07-18 08:51:45,NJUNK QUESTION,SWMS,15.0,CLOSED,38.1969017283,-85.7647664796
6679,5092628,2018-07-18 08:52:00,YARD WASTE MISS,SWMS,5.0,CLOSED,38.273647963,-85.8132391828
6680,5092634,2018-07-18 08:55:00,NEW RECYCLE CART,SWMS,4.0,CLOSED,38.2361058682,-85.728814025
6681,5092630,2018-07-18 08:55:25,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.238941987,-85.7938138681
6682,5092633,2018-07-18 08:56:00,UTILITY CUT,LOUISVILLE WATER COMPANY,3.0,OPEN,38.2280050122,-85.7932010807
6683,5092631,2018-07-18 08:56:05,VAP STRUC WEEDS,IPL,14.0,CLOSED,38.1171226846,-85.8848338155
6684,5092632,2018-07-18 08:56:20,EXTERIOR VIOL,IPL,15.0,CLOSED,38.1767187787,-85.7978052471
6685,5092528,2018-07-18 08:57:00,TRAF SIGNAL REPR,PUBLIC WORKS,10.0,CLOSED,38.1955228052,-85.7076161218
6686,5092682,2018-07-18 08:58:00,NPUBLIC WORKS,METRO AGENCIES,10.0,CLOSED,38.1986019135,-85.6419706058
6687,5092635,2018-07-18 08:58:55,NPUBLIC WORKS,METRO AGENCIES,10.0,CLOSED,38.1986019135,-85.6419706058
6688,5092638,2018-07-18 09:02:22,NJUNK WEEK,PICKUP DAYS,15.0,CLOSED,38.1970934577,-85.7681879814
6689,5079258,2018-07-18 09:03:00,METRO OWNED PROP,IPL,1.0,CLOSED,38.2325846196,-85.80598020720001
6690,5092639,2018-07-18 09:04:00,OVERGROWTH,LOUISVILLE GAS AND ELECTRIC,18.0,OPEN,38.222310725,-85.6031578387
6691,5092640,2018-07-18 09:04:52,NCODES & REGS,METRO AGENCIES,1.0,CLOSED,38.2325846196,-85.80598020720001
6692,5079667,2018-07-18 09:08:00,OVERGROWTH,LPM,15.0,CLOSED,38.2110761173,-85.7515668435
6693,5092647,2018-07-18 09:10:22,VAP STRUC WEEDS,IPL,15.0,CLOSED,38.184530744499995,-85.7923242509
6694,5092651,2018-07-18 09:13:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,6.0,OPEN,38.231780957800005,-85.7642681762
6695,5092652,2018-07-18 09:13:00,EXTERIOR VIOL,IPL,1.0,CLOSED,38.194956001,-85.877665001
6696,5092655,2018-07-18 09:14:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.2231242227,-85.7302974408
6697,5092656,2018-07-18 09:14:00,OVERGROWTH,LPM,18.0,CLOSED,38.2566045268,-85.6068861784
